player1,player2,count,winrate
54,68,120,0.43333333333333335
73,63,143,0.43356643356643354
63,73,143,0.43356643356643354
50,48,113,0.4336283185840708
80,65,113,0.4336283185840708
48,50,113,0.4336283185840708
65,80,113,0.4336283185840708
23,3,113,0.4336283185840708
3,23,113,0.4336283185840708
28,9,166,0.43373493975903615
9,28,166,0.43373493975903615
88,46,136,0.4338235294117647
46,88,136,0.4338235294117647
109,23,106,0.4339622641509434
5,57,106,0.4339622641509434
88,16,159,0.4339622641509434
16,88,159,0.4339622641509434
23,109,106,0.4339622641509434
57,5,106,0.4339622641509434
41,2,129,0.43410852713178294
2,41,129,0.43410852713178294
57,87,175,0.4342857142857143
87,57,175,0.4342857142857143
3,16,237,0.4345991561181435
16,3,237,0.4345991561181435
91,7,147,0.43537414965986393
7,91,147,0.43537414965986393
92,65,124,0.43548387096774194
65,92,124,0.43548387096774194
88,71,124,0.43548387096774194
71,88,124,0.43548387096774194
91,93,163,0.43558282208588955
93,91,163,0.43558282208588955
10,100,101,0.43564356435643564
78,34,101,0.43564356435643564
34,78,101,0.43564356435643564
100,10,101,0.43564356435643564
46,3,140,0.4357142857142857
3,46,140,0.4357142857142857
29,109,117,0.4358974358974359
109,29,117,0.4358974358974359
29,17,117,0.4358974358974359
17,29,117,0.4358974358974359
52,41,133,0.43609022556390975
41,52,133,0.43609022556390975
13,67,110,0.43636363636363634
12,112,165,0.43636363636363634
67,13,110,0.43636363636363634
112,12,165,0.43636363636363634
8,83,181,0.43646408839779005
83,8,181,0.43646408839779005
91,9,126,0.4365079365079365
46,36,126,0.4365079365079365
71,31,126,0.4365079365079365
9,91,126,0.4365079365079365
31,71,126,0.4365079365079365
36,46,126,0.4365079365079365
17,30,174,0.4367816091954023
30,17,174,0.4367816091954023
49,88,103,0.4368932038834951
36,104,103,0.4368932038834951
104,36,103,0.4368932038834951
88,49,103,0.4368932038834951
69,40,119,0.4369747899159664
40,69,119,0.4369747899159664
92,86,167,0.437125748502994
40,71,167,0.437125748502994
71,40,167,0.437125748502994
86,92,167,0.437125748502994
62,69,215,0.4372093023255814
69,62,215,0.4372093023255814
23,48,112,0.4375
83,36,176,0.4375
36,83,176,0.4375
26,14,240,0.4375
52,86,192,0.4375
14,26,240,0.4375
48,23,112,0.4375
86,52,192,0.4375
60,52,105,0.4380952380952381
100,5,105,0.4380952380952381
57,19,105,0.4380952380952381
52,60,105,0.4380952380952381
19,57,105,0.4380952380952381
77,57,105,0.4380952380952381
5,100,105,0.4380952380952381
57,77,105,0.4380952380952381
83,19,130,0.43846153846153846
19,83,130,0.43846153846153846
92,62,114,0.43859649122807015
62,92,114,0.43859649122807015
51,34,212,0.4386792452830189
34,51,212,0.4386792452830189
1,3,139,0.43884892086330934
3,1,139,0.43884892086330934
71,75,180,0.4388888888888889
75,71,180,0.4388888888888889
46,110,123,0.43902439024390244
120,3,123,0.43902439024390244
58,12,123,0.43902439024390244
3,120,123,0.43902439024390244
110,46,123,0.43902439024390244
12,58,123,0.43902439024390244
36,70,148,0.4391891891891892
70,36,148,0.4391891891891892
18,3,107,0.4392523364485981
79,46,107,0.4392523364485981
3,18,107,0.4392523364485981
5,75,107,0.4392523364485981
46,79,107,0.4392523364485981
75,5,107,0.4392523364485981
22,71,132,0.4393939393939394
100,57,132,0.4393939393939394
71,22,132,0.4393939393939394
57,100,132,0.4393939393939394
55,18,157,0.4394904458598726
18,55,157,0.4394904458598726
20,84,116,0.4396551724137931
65,31,116,0.4396551724137931
84,20,116,0.4396551724137931
31,65,116,0.4396551724137931
107,20,125,0.44
20,107,125,0.44
34,41,250,0.44
41,34,250,0.44
18,88,184,0.44021739130434784
36,27,184,0.44021739130434784
27,36,184,0.44021739130434784
88,18,184,0.44021739130434784
62,95,134,0.44029850746268656
95,62,134,0.44029850746268656
46,9,134,0.44029850746268656
9,46,134,0.44029850746268656
4,31,109,0.44036697247706424
31,4,109,0.44036697247706424
33,51,118,0.4406779661016949
51,33,118,0.4406779661016949
6,63,152,0.4407894736842105
63,6,152,0.4407894736842105
51,70,127,0.4409448818897638
70,51,127,0.4409448818897638
63,112,161,0.4409937888198758
109,50,161,0.4409937888198758
50,109,161,0.4409937888198758
88,10,161,0.4409937888198758
10,88,161,0.4409937888198758
112,63,161,0.4409937888198758
83,97,102,0.4411764705882353
39,36,102,0.4411764705882353
41,5,170,0.4411764705882353
86,102,136,0.4411764705882353
97,83,102,0.4411764705882353
5,41,170,0.4411764705882353
102,86,136,0.4411764705882353
36,39,102,0.4411764705882353
91,65,154,0.44155844155844154
65,91,154,0.44155844155844154
31,53,120,0.44166666666666665
76,51,240,0.44166666666666665
51,76,240,0.44166666666666665
53,31,120,0.44166666666666665
36,19,163,0.44171779141104295
19,36,163,0.44171779141104295
66,86,172,0.4418604651162791
90,86,172,0.4418604651162791
86,90,172,0.4418604651162791
86,66,172,0.4418604651162791
71,55,181,0.4419889502762431
55,71,181,0.4419889502762431
2,12,147,0.4421768707482993
12,2,147,0.4421768707482993
84,109,156,0.4423076923076923
40,3,104,0.4423076923076923
3,40,104,0.4423076923076923
109,84,156,0.4423076923076923
53,62,165,0.44242424242424244
62,53,165,0.44242424242424244
58,16,113,0.4424778761061947
16,58,113,0.4424778761061947
47,41,122,0.4426229508196721
41,15,122,0.4426229508196721
41,47,122,0.4426229508196721
15,41,122,0.4426229508196721
96,5,131,0.44274809160305345
109,79,131,0.44274809160305345
79,109,131,0.44274809160305345
5,96,131,0.44274809160305345
62,29,140,0.44285714285714284
29,62,140,0.44285714285714284
109,3,158,0.4430379746835443
3,109,158,0.4430379746835443
42,75,167,0.4431137724550898
75,42,167,0.4431137724550898
112,54,115,0.4434782608695652
54,112,115,0.4434782608695652
86,96,230,0.4434782608695652
96,86,230,0.4434782608695652
39,91,142,0.44366197183098594
91,39,142,0.44366197183098594
107,50,169,0.4437869822485207
50,107,169,0.4437869822485207
67,74,187,0.44385026737967914
74,67,187,0.44385026737967914
34,71,126,0.4444444444444444
62,97,144,0.4444444444444444
40,63,117,0.4444444444444444
36,9,198,0.4444444444444444
63,40,117,0.4444444444444444
13,62,207,0.4444444444444444
32,87,108,0.4444444444444444
71,34,126,0.4444444444444444
62,13,207,0.4444444444444444
97,62,144,0.4444444444444444
87,32,108,0.4444444444444444
9,36,198,0.4444444444444444
7,3,218,0.44495412844036697
3,7,218,0.44495412844036697
51,48,191,0.44502617801047123
48,51,191,0.44502617801047123
34,93,173,0.44508670520231214
93,34,173,0.44508670520231214
62,109,164,0.4451219512195122
53,20,164,0.4451219512195122
20,53,164,0.4451219512195122
109,62,164,0.4451219512195122
31,97,146,0.4452054794520548
97,31,146,0.4452054794520548
72,38,137,0.44525547445255476
9,96,137,0.44525547445255476
96,9,137,0.44525547445255476
28,21,137,0.44525547445255476
21,28,137,0.44525547445255476
38,72,137,0.44525547445255476
40,65,119,0.44537815126050423
83,21,119,0.44537815126050423
66,54,119,0.44537815126050423
65,40,119,0.44537815126050423
21,83,119,0.44537815126050423
54,66,119,0.44537815126050423
22,7,229,0.44541484716157204
7,22,229,0.44541484716157204
19,93,110,0.44545454545454544
2,119,110,0.44545454545454544
93,19,110,0.44545454545454544
119,2,110,0.44545454545454544
60,77,157,0.445859872611465
77,60,157,0.445859872611465
87,69,231,0.4458874458874459
69,87,231,0.4458874458874459
71,9,213,0.4460093896713615
9,71,213,0.4460093896713615
46,114,139,0.4460431654676259
114,46,139,0.4460431654676259
57,15,112,0.44642857142857145
15,57,112,0.44642857142857145
19,71,103,0.44660194174757284
71,19,103,0.44660194174757284
12,60,150,0.44666666666666666
74,6,150,0.44666666666666666
90,12,150,0.44666666666666666
60,12,150,0.44666666666666666
12,90,150,0.44666666666666666
6,74,150,0.44666666666666666
44,84,132,0.44696969696969696
84,44,132,0.44696969696969696
3,76,208,0.44711538461538464
76,3,208,0.44711538461538464
30,48,123,0.44715447154471544
48,30,123,0.44715447154471544
75,88,199,0.4472361809045226
88,75,199,0.4472361809045226
45,31,114,0.4473684210526316
14,5,304,0.4473684210526316
33,62,114,0.4473684210526316
31,45,114,0.4473684210526316
62,33,114,0.4473684210526316
5,14,304,0.4473684210526316
2,22,181,0.44751381215469616
22,2,181,0.44751381215469616
20,109,143,0.44755244755244755
109,20,143,0.44755244755244755
64,33,105,0.44761904761904764
77,21,105,0.44761904761904764
33,64,105,0.44761904761904764
21,77,105,0.44761904761904764
27,70,172,0.4476744186046512
70,27,172,0.4476744186046512
53,91,134,0.44776119402985076
70,87,134,0.44776119402985076
87,70,134,0.44776119402985076
91,53,134,0.44776119402985076
5,17,250,0.448
52,7,125,0.448
17,5,250,0.448
7,52,125,0.448
8,5,279,0.44802867383512546
5,8,279,0.44802867383512546
121,109,116,0.4482758620689655
119,8,116,0.4482758620689655
45,63,116,0.4482758620689655
51,77,145,0.4482758620689655
109,121,116,0.4482758620689655
63,45,116,0.4482758620689655
8,119,116,0.4482758620689655
77,51,145,0.4482758620689655
36,7,368,0.4483695652173913
7,36,368,0.4483695652173913
21,6,165,0.4484848484848485
6,21,165,0.4484848484848485
87,62,292,0.4486301369863014
62,87,292,0.4486301369863014
40,53,156,0.44871794871794873
53,40,156,0.44871794871794873
1,87,156,0.44871794871794873
18,62,156,0.44871794871794873
62,18,156,0.44871794871794873
87,1,156,0.44871794871794873
26,91,127,0.44881889763779526
91,26,127,0.44881889763779526
54,39,225,0.4488888888888889
39,54,225,0.4488888888888889
76,38,167,0.4491017964071856
16,51,167,0.4491017964071856
51,16,167,0.4491017964071856
38,76,167,0.4491017964071856
83,22,118,0.4491525423728814
36,40,118,0.4491525423728814
22,83,118,0.4491525423728814
40,36,118,0.4491525423728814
86,22,187,0.44919786096256686
22,86,187,0.44919786096256686
88,5,187,0.44919786096256686
5,88,187,0.44919786096256686
38,50,138,0.4492753623188406
63,20,207,0.4492753623188406
20,63,207,0.4492753623188406
50,38,138,0.4492753623188406
22,93,138,0.4492753623188406
52,88,138,0.4492753623188406
93,22,138,0.4492753623188406
88,52,138,0.4492753623188406
1,88,218,0.44954128440366975
88,1,218,0.44954128440366975
62,76,258,0.4496124031007752
4,36,129,0.4496124031007752
76,62,258,0.4496124031007752
36,4,129,0.4496124031007752
38,11,149,0.44966442953020136
52,62,149,0.44966442953020136
11,38,149,0.44966442953020136
62,52,149,0.44966442953020136
26,12,169,0.44970414201183434
12,26,169,0.44970414201183434
38,54,120,0.45
54,38,120,0.45
31,41,231,0.45021645021645024
41,31,231,0.45021645021645024
79,8,171,0.4502923976608187
8,79,171,0.4502923976608187
114,84,151,0.4503311258278146
84,114,151,0.4503311258278146
92,54,131,0.45038167938931295
54,92,131,0.45038167938931295
76,112,111,0.45045045045045046
112,76,111,0.45045045045045046
62,44,142,0.4507042253521127
44,62,142,0.4507042253521127
83,2,122,0.45081967213114754
42,121,122,0.45081967213114754
121,42,122,0.45081967213114754
2,83,122,0.45081967213114754
65,67,102,0.45098039215686275
67,65,102,0.45098039215686275
36,75,235,0.451063829787234
75,36,235,0.451063829787234
3,44,133,0.45112781954887216
44,3,133,0.45112781954887216
39,60,246,0.45121951219512196
60,39,246,0.45121951219512196
119,12,195,0.4512820512820513
12,119,195,0.4512820512820513
55,46,113,0.45132743362831856
17,40,113,0.45132743362831856
40,17,113,0.45132743362831856
46,55,113,0.45132743362831856
87,58,124,0.45161290322580644
8,88,310,0.45161290322580644
88,8,310,0.45161290322580644
58,87,124,0.45161290322580644
39,12,197,0.4517766497461929
12,39,197,0.4517766497461929
66,21,104,0.4519230769230769
21,66,104,0.4519230769230769
109,5,146,0.4520547945205479
39,62,292,0.4520547945205479
5,109,146,0.4520547945205479
62,39,292,0.4520547945205479
44,57,115,0.45217391304347826
