match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster
5223789108,4383391628,true,1580673246,1445,4911,1,7,22,43,8,202
5223789202,4383391152,true,1580673247,1366,4131,3,7,22,71,6,153
5223789314,4383419620,false,1580673253,3085,4283,2,7,22,60,9,138
5223789410,4383392935,false,1580673259,1438,5514,4,7,22,80,6,136
5223790003,4383415038,false,1580673298,2921,4811,3,0,22,72,4,122
5223790018,4383400238,true,1580673302,1906,4339,1,7,22,56,6,135
5223790204,4383410881,false,1580673300,2579,4042,5,7,22,54,9,227
5223790418,4383396975,true,1580673311,1687,4138,5,7,22,72,7,133
5223790810,4383397992,true,1580673346,1786,4454,4,7,22,74,8,181
5223790912,4383392025,true,1580673343,1394,4108,3,7,22,67,8,191
5223791108,4383403907,false,1580673350,2080,4357,3,7,22,63,6,153
5223791203,4383409152,false,1580673359,2425,4095,5,7,22,62,9,122
5223791206,4383429566,true,1580673370,3714,4589,1,7,22,57,4,182
5223791305,4383408245,false,1580673374,2297,4339,2,0,22,55,3,131
5223791316,4383408709,false,1580673377,2336,4632,3,7,22,63,8,201
5223791317,4383406074,false,1580673368,2180,4234,1,7,22,72,3,188
5223791806,4383404575,false,1580673399,2111,4610,4,7,22,72,8,133
5223791813,4383400582,false,1580673390,1809,4269,3,7,22,75,6,188
5223792107,4383418900,false,1580673398,3001,5010,1,7,22,74,2,155
5223792318,4383409657,true,1580673424,2431,4806,5,7,22,71,10,188
5223792407,4383417053,false,1580673430,2858,4358,4,7,22,76,5,131
5223792503,4383400108,true,1580673443,1828,4742,6,7,22,76,6,155
5223792511,4383413474,false,1580673436,2618,4304,3,7,22,63,6,201
5223792814,4383409103,false,1580673455,2371,4412,3,7,22,69,4,188
5223793005,4383415622,false,1580673463,2678,4501,5,7,22,72,6,131
5223793200,4383409261,false,1580673473,2334,4454,4,7,22,61,7,193
5223793308,4383407327,false,1580673478,2189,4010,5,7,22,61,8,133
5223793317,4383405376,true,1580673478,2077,4899,5,7,22,79,7,154
5223793501,4383406246,true,1580673463,2161,5840,4,7,22,80,8,193
5223793603,4383406321,true,1580673499,2080,4199,1,7,22,53,3,251
5223793805,4383414777,true,1580673517,2522,4807,4,7,22,75,8,135
5223794012,4383404732,true,1580673524,1806,4034,4,7,22,60,7,155
5223794204,4383395970,true,1580673536,1502,4186,2,0,22,67,2,131
5223794407,4383406923,true,1580673554,2091,4379,2,0,22,72,2,121
5223794606,4383408086,false,1580673547,1868,4581,4,7,22,67,8,151
5223794612,4383403560,false,1580673561,1934,4861,4,7,22,65,7,134
5223795117,4383421805,true,1580673592,2954,4203,3,7,22,62,7,132
5223795619,4383414381,true,1580673620,2508,7781,3,7,22,80,4,132
5223795812,4383406772,false,1580673631,2071,4134,4,7,22,62,6,181
5223796402,4383410544,true,1580673670,2224,4053,3,7,22,58,7,132
5223796503,4383415085,false,1580673678,2495,4159,3,7,22,71,7,123
5223796700,4383398878,false,1580673681,1454,5517,3,7,22,71,7,154
5223796705,4383425784,false,1580673661,3267,4527,3,7,22,74,4,181
5223796710,4383411148,false,1580673685,2294,4055,3,7,22,59,8,188
5223796807,4383419631,true,1580673691,2825,4036,1,0,22,40,5,137
